userId,movieId,rating,pred_rating
15,2231,3.0,2.36
15,2232,4.0,3.35
15,2243,4.5,3.7
15,2248,3.5,2.74
15,2268,1.0,1.77
15,2269,2.5,2.06
15,2273,2.5,2.35
15,2278,2.5,2.69
15,2282,0.5,1.0
15,2288,3.0,3.22
15,2289,4.0,3.99
15,2291,3.0,4.18
15,2294,2.0,1.0
15,2302,3.5,2.85
15,2303,3.0,3.11
15,2311,2.0,1.73
15,2313,3.5,3.6
15,2318,4.5,4.66
15,2321,3.5,1.9
15,2324,2.0,1.0
15,2329,1.0,2.45
15,2333,3.0,2.67
15,2334,3.0,2.67
15,2336,2.0,1.71
15,2340,2.0,1.5
15,2351,1.0,1.0
15,2353,0.5,1.3
15,2355,2.0,1.86
15,2357,3.0,2.78
15,2360,2.0,1.78
15,2366,3.0,2.76
15,2369,1.0,1.03
15,2371,3.5,3.82
15,2378,3.0,3.44
15,2387,3.5,3.84
15,2391,3.0,2.52
15,2395,5.0,4.84
15,2396,2.0,2.72
15,2405,3.0,1.9
15,2406,3.5,2.6
15,2407,3.0,3.02
15,2413,4.5,4.17
15,2424,1.5,1.0
15,2427,3.0,2.55
15,2428,1.0,1.0
15,2439,2.0,1.85
15,2447,2.5,2.27
15,2455,3.5,4.56
15,2467,1.0,1.67
15,2478,4.0,4.3
15,2490,1.0,1.31
15,2501,3.0,3.09
15,2502,5.0,4.81
15,2505,0.5,1.0
15,2528,2.0,2.04
15,2539,2.5,2.23
15,2541,1.0,1.21
15,2542,1.0,1.13
15,2560,3.0,3.35
15,2568,0.5,1.0
15,2571,5.0,4.13
15,2572,5.0,3.53
15,2574,1.0,1.0
15,2575,3.0,2.88
15,2579,2.5,2.22
15,2580,3.0,3.65
15,2581,1.0,1.1
15,2585,1.0,1.0
15,2594,4.0,3.53
15,2598,1.5,2.2
15,2599,3.0,2.93
15,2600,3.0,2.77
15,2605,1.0,1.0
15,2617,1.0,1.87
15,2624,3.0,2.87
15,2628,2.5,2.43
15,2640,4.0,3.29
15,2648,3.0,2.65
15,2657,2.0,2.48
15,2671,4.0,3.34
15,2678,1.0,1.07
15,2683,1.0,2.01
15,2686,3.0,2.95
15,2692,3.0,3.34
15,2699,3.0,3.09
15,2700,3.0,2.48
15,2701,1.0,1.0
15,2702,1.5,1.48
15,2706,3.0,3.55
15,2707,3.0,3.15
15,2709,1.0,1.0
15,2712,4.0,3.4
15,2713,1.0,1.0
15,2716,4.0,3.16
15,2717,3.5,2.66
15,2718,1.5,1.01
15,2722,2.0,1.13
15,2723,1.0,1.0
15,2726,2.5,2.44
15,2729,3.0,2.35
15,2759,1.0,1.0
15,2761,2.0,1.97
15,2762,1.0,3.23
15,2763,1.0,1.09
15,2769,2.0,1.87
15,2770,4.0,1.79
15,2791,4.0,3.9
15,2795,3.5,3.88
15,2797,4.0,2.72
15,2803,1.5,1.8
15,2819,3.0,3.08
15,2840,1.0,1.31
15,2841,2.0,2.12
15,2858,4.0,3.84
15,2871,4.0,3.39
15,2881,1.0,1.0
15,2890,4.0,3.43
15,2905,4.0,4.05
15,2908,1.0,2.14
15,2912,4.0,2.88
15,2915,1.5,2.44
15,2916,4.0,3.22
15,2918,4.0,4.78
15,2925,4.0,3.67
15,2947,5.0,4.84
15,2949,4.0,3.98
15,2952,1.0,1.23
15,2959,5.0,4.11
15,2973,4.0,4.12
15,2976,2.0,2.26
15,2983,4.0,3.85
15,2985,3.0,3.16
15,2987,4.0,2.5
15,2990,3.5,3.01
15,2993,4.0,3.99
15,2997,5.0,3.39
15,3000,4.0,3.5
15,3004,1.0,1.0
15,3005,1.0,1.0
15,3006,5.0,4.39
15,3007,2.5,2.52
15,3008,2.0,1.87
15,3010,4.0,3.84
15,3019,3.0,2.59
15,3020,3.0,2.57
15,3030,4.0,4.06
15,3033,4.0,4.23
15,3039,4.0,3.99
15,3044,3.0,2.85
15,3052,3.0,2.18
15,3060,4.0,3.7
15,3077,3.0,2.75
15,3081,1.0,2.26
15,3082,3.0,2.21
15,3083,5.0,5.0
15,3089,3.0,3.51
15,3101,4.0,2.81
15,3104,4.0,3.53
15,3107,3.0,3.13
15,3108,4.0,4.16
15,3113,2.0,1.97
15,3114,1.0,2.35
15,3128,4.0,3.86
15,3129,3.5,2.85
15,3134,1.0,1.0
15,3146,1.5,1.0
15,3147,1.0,1.85
15,3148,1.0,2.42
15,3150,3.0,2.87
15,3152,3.0,2.3
15,3157,1.0,1.45
15,3160,3.0,2.2
15,3168,2.5,2.73
15,3173,2.5,3.15
15,3174,1.0,1.6
15,3175,4.0,2.09
15,3176,2.0,2.3
15,3181,1.0,1.44
15,3182,2.0,1.35
15,3185,2.0,2.11
15,3210,5.0,3.74
15,3219,2.0,1.91
15,3225,1.0,1.0
15,3246,4.0,3.41
15,3250,2.0,1.88
15,3253,3.0,3.08
15,3255,2.0,2.07
15,3256,2.0,2.76
15,3261,4.0,3.69
15,3262,1.0,1.41
15,3265,4.0,3.76
15,3266,5.0,4.81
15,3267,3.0,2.54
15,3272,2.0,1.62
15,3273,1.0,1.0
15,3275,0.5,1.0
15,3285,2.0,1.31
15,3286,3.0,2.72
15,3298,4.0,2.82
15,3300,5.0,3.88
15,3301,4.0,3.35
15,3307,3.0,2.68
15,3316,1.5,1.39
15,3317,5.0,4.42
15,3318,3.0,2.83
15,3320,5.0,4.82
15,3328,4.0,2.57
15,3358,2.5,2.46
15,3361,3.0,2.59
15,3362,3.5,3.6
15,3386,3.0,3.08
15,3390,1.0,1.0
15,3408,2.0,2.15
15,3409,4.0,3.0
15,3418,1.0,2.29
15,3421,1.5,2.31
15,3429,3.0,2.93
15,3435,2.5,2.76
15,3448,2.5,2.14
15,3461,3.0,3.03
15,3462,1.5,1.75
15,3471,4.0,3.57
15,3476,4.5,4.41
15,3477,3.0,2.66
15,3481,5.0,4.02
15,3484,0.5,1.0
15,3489,2.0,1.64
15,3499,3.0,3.16
15,3504,4.0,4.46
15,3505,4.0,3.85
15,3510,2.0,1.85
15,3512,3.0,2.6
15,3527,3.0,3.58
15,3534,1.0,1.0
15,3535,1.0,1.49
15,3536,4.0,3.25
15,3538,1.5,1.21
15,3543,2.0,1.84
15,3552,2.0,2.74
15,3555,1.0,1.0
15,3556,3.0,3.22
15,3566,3.0,3.23
15,3569,4.0,3.43
15,3571,4.0,3.7
15,3577,3.5,3.2
15,3578,2.0,3.7
15,3598,3.0,2.84
15,3617,4.0,3.27
15,3618,2.0,1.73
15,3623,1.0,1.46
15,3624,2.0,1.14
15,3626,3.0,2.86
15,3633,4.0,3.89
15,3634,2.0,1.83
15,3635,3.5,3.3
15,3638,3.5,3.21
15,3639,2.0,2.26
15,3671,2.0,3.02
15,3683,4.0,3.76
15,3707,5.0,4.75
15,3717,1.0,1.26
15,3728,4.0,3.89
15,3730,5.0,4.33
15,3735,2.0,2.86
15,3742,2.5,2.71
15,3745,1.0,1.0
15,3747,2.0,2.06
15,3751,1.0,2.05
15,3752,1.0,1.64
15,3755,1.5,2.17
15,3763,2.0,2.49
15,3783,2.0,2.51
15,3785,4.0,3.47
15,3786,2.0,1.98
15,3787,3.0,2.88
15,3788,3.0,3.33
15,3793,2.0,1.63
15,3794,4.0,3.89
15,3798,2.0,2.47
15,3800,2.0,1.88
15,3801,3.0,2.97
15,3823,2.0,1.58
15,3825,1.0,1.19
15,3826,1.0,1.0
15,3827,2.5,2.18
15,3852,3.0,2.88
15,3854,3.0,2.83
15,3861,3.0,2.46
15,3863,2.0,1.96
15,3868,4.0,3.74
15,3882,4.0,3.51
15,3892,1.0,1.0
15,3893,1.0,1.25
15,3896,3.0,2.97
15,3897,3.0,3.28
15,3910,2.0,1.37
15,3911,2.0,2.31
15,3915,5.0,4.9
15,3943,3.0,2.89
15,3948,5.0,3.8
15,3949,5.0,4.39
15,3952,4.0,3.02
15,3956,1.0,1.0
15,3967,1.0,1.74
15,3968,2.5,1.51
15,3969,1.0,1.0
15,3977,3.0,1.0
15,3979,1.0,1.0
15,3981,1.0,1.09
15,3983,5.0,4.63
15,3984,4.0,3.86
15,3986,1.0,1.23
15,3987,4.0,4.59
15,3988,1.0,1.04
15,3989,3.0,2.75
15,3990,1.0,1.0
15,3993,1.0,1.41
15,3994,4.0,2.64
15,3996,5.0,3.41
15,3998,1.0,1.03
15,3999,3.0,2.95
15,4005,3.5,3.39
15,4006,3.0,2.79
15,4007,3.5,3.19
15,4010,2.0,2.04
15,4011,1.0,1.83
15,4014,2.0,1.36
15,4015,5.0,4.78
15,4017,4.0,3.7
15,4018,1.0,1.0
15,4019,2.0,1.72
15,4020,3.0,2.74
15,4021,3.0,2.38
15,4022,3.0,1.85
15,4023,2.0,1.84
15,4025,1.0,1.0
15,4027,3.0,2.95
15,4029,4.0,3.58
15,4030,2.0,1.86
15,4033,4.0,3.74
15,4034,4.0,3.31
15,4036,1.0,1.2
15,4037,3.0,2.74
15,4052,1.0,1.01
15,4055,1.0,1.0
15,4056,5.0,4.76
15,4066,4.0,3.77
15,4079,4.0,3.84
15,4082,1.0,1.0
15,4085,3.0,3.16
15,4121,3.0,2.57
15,4144,4.0,3.8
15,4148,1.0,1.25
15,4149,1.0,1.0
15,4158,2.0,1.85
15,4161,3.0,1.77
15,4167,1.0,1.05
15,4168,3.0,2.84
15,4210,4.5,4.54
15,4223,1.0,1.0
15,4225,1.0,1.0
15,4226,5.0,4.61
15,4232,3.0,1.58
15,4235,4.0,3.13
15,4238,3.0,2.56
15,4239,1.0,1.18
15,4246,2.0,2.71
15,4247,1.0,1.29
15,4262,3.0,2.84
15,4270,1.5,1.63
15,4271,4.0,3.87
15,4299,2.5,2.36
15,4302,5.0,4.84
15,4306,1.0,2.32
15,4308,2.0,1.94
15,4310,3.0,1.5
15,4321,2.0,2.31
15,4322,4.0,3.9
15,4343,1.0,1.0
15,4344,2.0,1.96
15,4351,3.0,3.49
15,4361,5.0,4.19
15,4367,1.0,1.0
15,4369,3.0,2.77
15,4370,1.0,1.0
15,4372,3.0,2.86
15,4378,3.0,3.05
15,4380,2.0,1.79
15,4381,2.0,1.83
15,4383,3.0,2.85
15,4386,1.0,1.0
15,4388,3.0,2.46
15,4410,3.0,2.83
15,4446,4.0,3.44
15,4447,1.5,1.56
15,4448,1.0,1.0
15,4450,2.0,1.83
15,4451,2.5,2.33
15,4489,4.5,4.33
15,4546,3.0,2.83
15,4571,3.0,2.19
15,4621,3.0,2.61
15,4623,4.0,3.83
15,4638,1.0,1.11
15,4639,1.0,1.0
15,4641,3.0,2.85
15,4642,1.5,1.37
15,4643,3.0,2.71
15,4654,1.0,1.18
15,4658,2.0,1.84
15,4666,1.0,1.0
15,4675,2.0,1.82
15,4678,4.0,3.72
15,4679,3.0,2.77
15,4700,2.0,1.62
15,4701,3.0,1.83
15,4713,4.0,3.57
15,4718,4.0,3.79
15,4719,2.0,1.82
15,4720,2.0,2.44
15,4723,3.5,3.27
15,4727,3.0,2.77
15,4728,4.0,3.75
15,4731,5.0,4.82
15,4734,1.0,1.15
15,4738,3.5,3.34
15,4744,1.0,1.0
15,4776,2.5,2.3
15,4816,3.0,2.86
15,4823,2.5,1.76
15,4844,2.0,2.12
15,4848,2.0,3.21
15,4873,5.0,4.71
15,4878,4.0,4.19
15,4881,1.5,1.46
15,4886,5.0,3.26
15,4888,3.0,2.73
15,4890,3.0,2.29
15,4896,1.0,1.45
15,4901,4.0,3.95
15,4902,2.0,1.84
15,4903,5.0,4.23
15,4914,4.0,4.02
15,4958,1.0,1.0
15,4963,4.0,3.38
15,4973,2.0,2.33
15,4974,2.0,1.84
15,4975,1.0,1.0
15,4979,5.0,4.54
15,4992,1.5,1.42
15,4993,5.0,4.79
15,4995,1.0,2.8
15,5000,3.5,3.33
15,5008,3.5,3.25
15,5010,4.5,4.0
15,5013,2.0,1.76
15,5015,1.0,1.0
15,5026,2.0,2.06
15,5060,1.5,2.27
15,5066,3.0,2.55
15,5071,5.0,4.83
15,5074,1.0,1.0
15,5075,4.0,3.83
15,5110,1.5,2.08
15,5120,3.0,2.93
15,5128,1.0,1.0
15,5135,4.0,3.2
15,5170,2.0,1.83
15,5171,0.5,1.0
15,5218,1.0,1.18
15,5219,1.0,1.0
15,5220,3.0,2.61
15,5222,2.0,2.09
15,5225,1.5,1.78
15,5254,1.0,1.03
15,5266,1.0,1.0
15,5269,4.5,4.33
15,5279,0.5,1.0
15,5283,3.0,2.97
15,5291,3.5,2.95
15,5293,3.0,2.25
15,5296,1.5,1.34
15,5298,2.5,2.33
15,5299,0.5,1.73
15,5308,2.5,2.26
15,5313,1.0,1.0
15,5339,3.5,3.63
15,5346,3.5,3.28
15,5349,1.0,1.82
15,5363,1.0,1.0
15,5364,2.5,2.33
15,5377,4.0,3.7
15,5378,3.0,2.83
15,5388,2.0,2.01
15,5391,2.5,2.38
15,5400,3.0,2.71
15,5410,2.0,1.86
15,5416,1.5,1.34
15,5418,2.0,2.38
15,5419,1.0,1.01
15,5444,1.0,1.0
15,5445,5.0,3.93
15,5449,2.0,1.42
15,5458,1.0,1.0
15,5459,1.0,2.06
15,5463,1.0,1.0
15,5464,0.5,1.0
15,5477,5.0,4.21
15,5478,2.0,1.71
15,5481,2.0,1.04
15,5500,4.0,4.11
15,5502,1.0,2.05
15,5504,2.0,1.88
15,5507,1.0,1.26
15,5508,3.0,2.95
15,5515,4.0,3.85
15,5524,1.0,1.0
15,5528,1.0,1.1
15,5541,3.0,2.25
15,5553,2.0,1.84
15,5568,3.0,2.76
15,5577,2.5,2.23
15,5617,3.5,3.66
15,5618,1.5,2.08
15,5620,0.5,1.14
15,5630,1.5,1.73
15,5650,3.0,2.88
15,5662,4.0,3.84
15,5669,4.0,3.73
15,5673,3.5,3.7
15,5679,4.0,4.93
15,5791,2.0,1.65
15,5792,4.0,4.22
15,5809,3.0,2.91
15,5816,1.0,1.16
15,5872,3.0,2.27
15,5878,1.0,1.35
15,5893,5.0,4.86
15,5902,4.0,3.32
15,5903,2.0,2.29
15,5909,1.0,1.0
15,5945,1.0,1.08
15,5952,5.0,4.98
15,5954,1.0,1.32
15,5956,2.5,2.1
15,5957,4.5,3.15
15,5959,3.0,2.75
15,5968,3.0,2.86
15,5989,2.5,2.94
15,5991,1.0,1.0
15,5995,4.0,3.75
15,6003,1.5,1.39
15,6016,2.0,1.67
15,6025,3.0,2.87
15,6037,3.0,2.86
15,6059,2.0,1.64
15,6155,0.5,1.0
15,6157,0.5,1.0
15,6180,1.0,1.0
15,6188,3.5,4.03
15,6203,3.0,2.88
15,6218,0.5,1.06
15,6271,4.0,3.86
15,6281,1.0,1.0
15,6283,1.0,1.0
15,6287,0.5,1.0
15,6296,1.5,2.14
15,6299,2.5,2.23
15,6303,2.5,2.46
15,6327,4.0,3.83
15,6331,3.0,3.03
15,6333,3.0,2.72
15,6365,1.0,1.34
15,6373,2.0,1.86
15,6377,1.0,2.22
15,6378,3.0,2.35
15,6380,3.0,3.2
15,6385,1.5,1.0
15,6433,3.0,2.87
15,6440,3.5,3.74
15,6442,3.5,3.39
15,6464,2.5,2.38
15,6502,3.5,3.76
15,6503,2.5,2.0
15,6534,2.0,1.56
15,6537,2.5,2.35
15,6539,3.5,3.08
15,6547,1.0,1.0
15,6552,1.5,1.5
15,6586,3.0,2.95
15,6593,1.0,1.07
15,6620,1.5,1.84
15,6641,4.0,3.81
15,6650,3.5,3.38
15,6708,2.0,2.02
15,6711,3.5,3.63
15,6754,0.5,1.0
15,6773,1.0,1.0
15,6783,2.0,1.86
15,6787,5.0,4.88
15,6816,4.0,3.89
15,6820,2.5,2.46
15,6863,2.0,1.3
15,6867,3.5,3.21
15,6870,3.5,2.84
15,6873,1.0,1.24
15,6874,1.0,2.36
15,6875,1.0,1.0
15,6879,2.5,2.35
15,6885,1.0,1.0
15,6932,4.5,4.19
15,6934,1.5,1.36
15,6936,1.0,1.0
15,6942,3.0,2.87
15,6944,4.0,3.43
15,6947,1.0,1.28
15,6953,2.0,1.21
15,6957,4.0,3.54
15,6961,2.5,2.42
15,6975,4.0,3.76
15,6978,2.5,2.42
15,6979,3.0,2.12
15,6989,2.5,2.39
15,7003,2.0,1.88
15,7004,2.5,2.71
15,7008,3.5,3.2
15,7010,3.5,3.38
15,7028,3.5,3.36
15,7034,4.5,4.37
15,7090,3.0,2.57
15,7123,3.5,3.25
15,7132,3.0,2.99
15,7143,2.0,1.79
15,7147,1.5,2.58
15,7153,1.5,4.34
15,7156,3.0,3.15
15,7162,1.0,1.0
15,7173,0.5,1.0
15,7199,1.0,1.0
15,7254,1.0,2.55
15,7265,3.5,3.51
15,7293,1.0,1.21
15,7317,3.0,2.99
15,7323,2.0,1.57
15,7325,0.5,1.0
15,7327,1.5,1.7
15,7346,3.0,3.06
15,7348,2.0,1.98
15,7361,5.0,4.51
15,7371,1.0,1.0
15,7373,1.5,2.1
15,7438,0.5,1.0
15,7444,1.0,1.0
15,7445,1.5,1.52
15,7451,3.5,3.31
15,7458,1.5,1.43
15,7484,4.0,3.92
15,7487,1.5,1.41
15,7560,3.5,3.44
15,7569,3.5,3.34
15,7573,2.5,2.33
15,7698,3.0,2.91
15,7792,2.5,2.43
15,7925,3.0,2.87
15,8011,2.0,1.93
15,8264,4.0,3.91
15,8360,2.5,2.33
15,8361,4.0,3.19
15,8366,2.5,2.78
15,8368,1.5,1.84
15,8376,2.5,3.24
15,8464,3.0,2.52
15,8528,1.0,1.02
15,8529,1.5,1.83
15,8531,1.5,1.42
15,8581,2.5,2.54
15,8582,3.5,3.41
15,8622,3.5,3.75
15,8623,3.0,2.83
15,8636,3.0,2.42
15,8638,4.0,3.99
15,8641,3.0,3.13
15,8644,1.0,1.0
15,8645,2.0,2.08
15,8665,3.5,3.11
15,8781,0.5,1.0
15,8784,2.0,2.58
15,8798,3.0,3.15
15,8807,2.5,2.29
15,8865,1.0,1.0
15,8874,2.5,2.91
15,8910,2.5,2.57
15,8914,4.5,4.41
15,8917,4.0,3.38
15,8930,2.5,2.44
15,8948,1.0,1.0
15,8949,4.5,3.83
15,8950,2.0,2.68
15,8957,3.0,4.88
15,8958,3.5,3.59
15,8961,2.0,1.9
15,8970,2.0,2.02
15,8972,3.5,3.23
15,8974,2.5,2.43
15,8984,2.0,1.91
15,26131,5.0,4.67
15,26152,4.0,3.54
15,26729,4.5,4.42
15,26810,2.0,1.93
15,27020,2.5,2.33
15,27478,2.5,2.28
15,27660,4.0,3.83
15,27773,1.0,1.71
15,27821,1.0,1.12
15,27846,4.0,3.84
15,27904,2.5,2.42
15,30707,1.5,1.27
15,30749,2.0,1.9
15,30810,1.5,1.96
15,30812,0.5,1.0
15,31685,0.5,1.0
15,31696,3.5,3.11
15,32587,3.5,2.79
15,33004,0.5,1.88
15,33154,3.5,3.39
15,33166,3.5,3.62
15,33493,5.0,4.45
15,33679,3.5,2.97
15,33794,4.5,4.58
15,34048,0.5,1.0
15,34072,1.5,1.42
15,34150,1.0,1.0
15,34162,1.0,1.7
15,34319,1.0,1.56
15,34334,1.5,1.4
15,34405,0.5,1.83
15,34542,3.5,3.36
15,35836,3.0,3.69
15,35957,2.5,2.37
15,36517,1.5,1.55
15,36529,1.0,1.0
15,37386,2.0,1.87
15,37729,2.0,1.54
15,37741,2.5,2.42
15,38061,4.5,3.37
15,38886,1.5,2.24
15,39292,4.5,3.88
15,40583,2.0,1.91
15,40815,1.5,1.9
15,41997,2.5,2.57
15,42718,4.5,4.34
15,44004,1.0,1.0
15,44191,2.5,2.32
15,44195,2.0,1.93
15,44199,4.0,3.12
15,44555,1.0,1.32
15,44597,2.5,2.45
15,44665,1.0,1.42
15,44761,1.5,1.31
15,44788,4.0,3.94
15,45186,2.5,2.74
15,45447,1.0,1.17
15,45499,2.5,2.51
15,45517,0.5,1.0
15,45666,4.0,3.89
15,45672,1.5,1.26
15,45720,1.5,1.69
15,45722,2.0,1.15
15,45728,0.5,1.0
15,45950,3.0,3.08
15,46530,0.5,1.0
15,46578,1.0,1.0
15,46723,2.0,2.06
15,46970,2.0,2.38
15,46972,3.5,3.07
15,46976,3.5,2.08
15,47610,1.5,1.0
15,47999,2.5,2.44
15,48043,0.5,1.0
15,48082,1.0,1.0
15,48385,4.0,3.25
15,48394,1.5,2.84
15,48516,3.0,3.71
15,48774,4.0,4.1
15,48780,4.0,4.35
15,49272,4.0,3.88
15,49278,2.5,2.45
15,49286,2.5,2.53
15,50851,3.5,3.42
15,50872,3.5,2.92
15,51080,4.5,4.41
15,51255,1.5,1.76
15,51540,5.0,4.65
15,51662,2.0,2.08
15,52245,1.5,1.6
15,52328,1.5,1.49
15,52604,2.0,2.0
15,52722,1.5,1.64
15,52973,3.5,3.62
15,53322,3.5,3.12
15,53464,1.5,1.64
15,53894,2.5,2.58
15,53972,3.0,2.98
15,53996,4.0,4.31
15,54001,2.0,1.0
15,54272,1.0,1.05
15,54286,2.5,2.98
15,54372,4.5,4.46
15,54503,3.5,3.56
15,54881,4.5,4.32
15,55247,1.0,1.31
15,55269,1.0,1.71
15,55276,3.5,3.4
15,55442,2.5,2.42
15,55765,2.0,2.0
15,55820,2.0,2.56
15,55830,2.5,2.46
15,56174,1.0,1.36
15,56367,2.0,2.68
15,56563,4.0,3.97
15,56775,3.0,2.96
15,56782,1.0,1.72
15,57640,4.0,3.2
15,57669,1.5,1.79
15,58025,1.0,1.0
15,58295,1.5,1.45
15,58559,4.5,4.96
15,58998,1.5,2.67
15,59126,4.0,4.01
15,59315,4.5,4.07
15,59369,2.5,2.84
15,59519,3.5,3.48
15,59615,1.0,1.29
15,59784,3.5,2.68
15,59900,1.5,1.57
15,60037,0.5,1.0
15,60040,3.0,3.02
15,60069,4.5,4.15
15,60072,1.0,1.13
15,60074,1.0,1.48
15,60126,1.0,1.52
15,60295,3.5,3.48
15,60684,4.0,3.46
15,60766,3.5,3.48
15,61024,1.0,1.16
15,61132,2.0,2.07
15,61323,1.0,1.8
15,61394,2.0,1.99
15,62374,3.5,3.46
15,62434,3.5,3.18
15,62511,4.5,4.49
15,63082,0.5,1.0
15,63113,3.5,3.15
15,63131,2.0,2.0
15,63859,3.0,2.83
15,64620,2.0,2.06
15,64839,1.0,1.22
15,64957,1.5,1.66
15,65642,4.5,4.39
15,65802,0.5,1.0
15,66097,3.0,2.95
15,66130,1.5,1.48
15,66203,1.0,1.43
15,66596,1.5,1.49
15,66665,3.0,2.95
15,66934,0.5,1.0
15,67087,1.5,1.46
15,67193,1.5,1.5
15,67665,3.5,3.42
15,67734,1.5,1.46
15,67997,4.0,3.8
15,68157,3.0,3.19
15,68159,4.0,3.92
15,68237,3.5,3.08
15,68319,2.0,1.73
15,68324,1.0,1.0
15,68358,4.5,3.99
15,68791,4.0,3.9
15,68793,3.0,2.88
15,68954,2.0,2.5
15,69122,1.0,1.98
15,69306,2.0,2.02
15,69406,1.0,1.16
15,69436,0.5,1.0
15,69481,4.5,4.3
15,69524,4.0,3.99
15,69526,3.0,2.73
15,70286,5.0,3.93
15,70293,3.5,3.09
15,70336,4.5,4.46
15,70697,2.5,2.47
15,70862,2.5,2.5
15,71211,3.5,3.51
15,71264,1.5,1.66
15,71282,2.5,2.4
15,71462,3.0,2.96
15,71464,2.0,2.18
15,71535,1.0,1.83
15,71838,2.0,1.97
15,72011,2.5,3.01
15,72226,1.5,2.08
15,72378,1.0,1.0
15,72998,4.0,3.53
15,73017,1.0,1.76
15,73344,3.5,3.48
15,74458,0.5,1.08
15,74649,4.0,3.99
15,74795,1.5,1.56
15,74851,0.5,1.0
15,76077,2.0,2.34
15,76093,4.0,3.89
15,76251,3.0,3.29
15,76293,3.0,2.9
15,76738,2.5,2.49
15,77364,2.5,2.49
15,77455,4.0,3.67
15,77561,1.0,1.14
15,78209,3.0,3.04
15,78469,3.0,2.89
15,78499,2.0,3.28
15,78574,4.5,4.46
15,79057,2.5,2.5
15,79132,5.0,4.34
15,79185,2.5,2.46
15,79242,2.5,2.51
15,79293,1.5,1.55
15,79428,1.0,1.0
15,79695,0.5,1.0
15,79702,1.5,2.37
15,80126,1.0,1.12
15,80185,3.0,3.0
15,80463,2.0,2.96
15,80489,4.0,4.11
15,80862,2.5,2.52
15,80906,4.0,3.88
15,81158,3.0,3.02
15,81191,3.0,3.01
15,81229,3.5,3.39
15,81591,1.0,1.58
15,81782,3.0,2.98
15,81834,2.0,2.08
15,81845,3.0,2.52
15,81847,1.0,1.14
15,81932,3.0,2.77
15,82461,3.0,3.02
15,82854,0.5,1.0
15,83270,1.0,1.01
15,83293,3.5,3.51
15,83349,1.0,1.22
15,83613,0.5,1.0
15,83827,4.0,4.01
15,84152,3.0,3.2
15,84374,2.5,2.32
15,84392,2.5,2.55
15,84954,1.0,1.27
15,85414,4.0,4.19
15,85774,4.0,3.91
15,86190,1.5,1.59
15,86332,1.0,1.12
15,86644,1.5,1.43
15,86781,5.0,5.0
15,86882,2.5,2.67
15,86898,3.5,3.51
15,86911,0.5,1.0
15,87222,4.0,4.0
15,87232,1.5,2.04
15,87304,0.5,1.0
15,87306,1.0,1.0
15,87485,1.0,1.12
15,87520,4.5,4.48
15,87869,2.5,2.56
15,87930,2.0,2.02
15,88125,3.0,2.92
15,88129,2.5,2.51
15,88140,1.0,1.33
15,88163,3.5,3.31
15,88356,1.5,1.51
15,88744,4.5,4.21
15,88950,0.5,1.0
15,89090,1.5,1.52
15,89337,3.0,3.01
15,89470,1.5,1.52
15,89492,5.0,4.67
15,89745,3.0,2.85
15,89840,1.0,1.03
15,90249,3.5,3.52
15,90266,2.5,2.51
15,90428,4.5,4.61
15,90439,0.5,1.0
15,90531,4.0,3.91
15,90600,3.5,3.5
15,90603,2.5,2.51
15,90746,1.5,1.56
15,90866,1.0,1.0
15,90870,0.5,1.0
15,91500,0.5,1.0
15,91505,1.0,1.02
15,91529,3.0,3.06
15,91535,2.0,2.1
15,91542,1.0,1.25
15,91630,2.5,2.48
15,91653,4.5,4.36
15,91658,4.0,3.81
15,91842,3.0,3.01
15,91869,3.0,3.01
15,92420,1.5,1.5
15,92507,2.5,2.52
15,93326,1.0,1.01
15,93363,1.0,1.14
15,93510,3.0,2.9
15,93721,2.0,1.89
15,93831,2.5,2.52
15,93840,3.5,3.17
15,94015,1.0,1.02
15,94018,1.0,1.11
15,94478,1.0,1.0
15,94677,4.0,3.96
15,94777,2.5,2.2
15,94780,1.5,1.52
15,94833,1.5,1.52
15,94864,1.5,1.41
15,94959,1.0,1.28
15,95105,1.0,1.01
15,95167,1.0,1.0
15,95199,0.5,1.0
15,95311,1.5,1.48
15,95443,0.5,1.0
15,95510,3.5,3.09
15,95558,1.0,1.0
15,95875,1.5,1.57
15,96079,3.0,3.15
15,96150,2.0,2.01
15,96488,3.5,3.47
15,96610,1.5,1.33
15,96667,2.5,2.51
15,96737,2.5,2.55
15,97304,2.5,2.51
15,97393,3.5,3.5
15,97866,3.5,3.5
15,97913,2.5,2.59
15,97923,3.0,2.93
15,97938,2.5,2.21
15,98122,0.5,1.0
15,98154,0.5,1.0
15,98809,0.5,1.0
15,98961,3.0,2.71
15,99007,1.0,1.1
15,99112,3.5,3.34
15,99114,1.5,1.45
15,99149,1.0,1.0
15,99468,2.5,2.5
15,99811,4.0,4.0
15,100032,2.0,2.0
15,100083,0.5,1.0
15,100365,2.5,2.5
15,100383,1.0,1.08
15,100517,3.0,3.0
15,100556,4.0,3.97
15,100581,1.5,1.51
15,100714,3.0,3.03
15,100745,1.0,1.02
15,101076,3.0,3.0
15,101112,0.5,1.0
15,101362,3.0,2.94
15,101864,3.5,3.58
15,101895,1.0,1.01
15,102123,1.5,1.55
15,102125,2.0,2.06
15,102445,3.0,2.93
15,102800,2.5,2.51
15,102880,0.5,1.0
15,102903,1.0,1.0
15,103042,2.5,2.46
15,103228,5.0,4.77
15,103249,0.5,1.0
